perfume_id,name,price,description,rate,rating_count,image,brand,brandid,gender,product_type,character_x,fragrance_family,size,year,ingredients,concentration,top_note,middle_note,base_note,source,language,file_format,image_resolution,data_source_url,status,created,created_by,updated,updated_by,last_verified
56a217c1-df70-43a1-a031-642ab97bc5c6,Carolina Herrera CH Women,535 SAR,"For the classic, elegant and seductive CH Carolina Herrera fragrance, its vibrant red color reveals the passion which speaks of the woman who wears it. Like a fine piece of jewelry, the bottle is immediately eye catching and captivating. The seductive red bottle is accented by a gold bottle stopper. Elegant and impossible to resist. The CH Carolina Herrera woman is a vision of femininity and style. A modern woman who is used to the finer things in life. Chic and modern, she knows exactly what to wear and how to wear it. Others marvel at her innate sense of elegance, but to her it comes easily. Possessing a modern femininity, others are drawn as much to her love of life as they are to the impeccable way she handles everything in her glamorous world. She smiles easily, knowing she can conquer anything.
About the brand:
Carolina Herrera is a Venezuelan-born American fashion designer, known for her elegance and sophistication. Before she became a designer, she was known as one of the most beautifully dressed women in the world. Her company is renowned for its sophisticated and elegant classic designs, as well as its fragrances.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/carolina_herrera_ch.jpg,Carolina Herrera,78,Women,Perfume,Modern,Floral Oriental,100 ml,2007.0,"bergamot, orange, grapefruit, juicy melon, Bulgarian rose, jasmine, praline, Cinnamon, woody notes, leather.",Eau de Toilette,"bergamot, orange, grapefruit, juicy melon","Bulgarian rose, jasmine, praline","Cinnamon, woody notes, leather.",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
b6c13225-205a-46a5-83ab-030a43184580,Carolina Herrera CH Men,355 SAR,"The life of the CH man is like a long journey, full of emotions. A journey with a destination but no fixed duration, a journey to encounter new sensations, to meet people and discover places: a journey as the most important personal experience. And during this journey, an unmistakable styleÃ¢â‚¬Â¦ that touch of spontaneous and contemporary elegance that he takes with him everywhere he goes.
About the brand:
Carolina Herrera is a Venezuelan-born American fashion designer, known for her elegance and sophistication. Before she became a designer, she was known as one of the most beautifully dressed women in the world. Her company is renowned for its sophisticated and elegant classic designs, as well as its fragrances.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_carolina_herrera_perfumes_ch_eau_de_toilette_for_men_2018.jpg,Carolina Herrera,78,Men,Perfume,Modern,Floral Oriental,100 ml,2007.0,"bergamot, orange, grapefruit, juicy melon, Bulgarian rose, jasmine, praline, Cinnamon, woody notes, leather.",Eau de Toilette,"bergamot, orange, grapefruit, juicy melon","Bulgarian rose, jasmine, praline","Cinnamon, woody notes, leather.",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
a1790c8c-9c41-4d03-8f4b-940c1513976e,Calvin Klein Euphoria Pure Gold for Women,295 SAR,"  From the floral eastern family of women, directly to you, a new individual that adds to your life happiness and beauty, in fact its charming components will give you a feeling of confidence and increase your starting and vitality, all you have to do is acquire it now and embark on its experience. 
About the brand:
Calvin Klein was launched in 1968, founded Calvin Richard Klein. It initially started with a clothing line and eventually moved to introduce fragrances, watches and jewelry. Enjoy a guaranteed sense of class uplifting when you let others around you smell the scent of Calvin Klein masculine and feminine fragrances.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_calvin_klein_perfumes_euphoria_pure_gold_for_women_eau_de_perfum.jpg,Calvin Klein,75,Women,Perfume,Feminine,Soft Oriental,100 ml,2017.0,"Saffron, Cinnamon, Geranium, Vanilla Rose, Juniper, Musk, Patchouli, Sandalwood, Agarwood",Eau de Parfum,"Saffron, Cinnamon, Geranium","Vanilla Rose, Juniper","Musk, Patchouli, Sandalwood, Agarwood",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
4995150b-a8d8-4b1a-92b0-24ab771d6004,Calvin Klein Reveal for Women,205 SAR,"Calvin Klein Rivale perfume was released in 2014 and it smells oriental, soft and warm as the moment of sun embrace of the skin or the moment of wearing a Kashmiri cap on the shoulders on a cold night. Contains a wonderful blend of sea salt and cashmere, created by Jean Marc Chaylan and Bruno Jovanovic.
About the brand:
Calvin Klein was launched in 1968, founded Calvin Richard Klein. It initially started with a clothing line and eventually moved to introduce fragrances, watches and jewelry. Enjoy a guaranteed sense of class uplifting when you let others around you smell the scent of Calvin Klein masculine and feminine fragrances.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_calvin_klein_perfumes_reveal_for_women_eau_de_parfum.jpg,Calvin Klein,75,Women,Perfume,Charismatic,Oriental,50 ml,2014.0,"Salt, Pink Pepper,Black Pepper,White Pepper, Iris, Cashmeran, Ambergris, Sandalwood, Musk",Eau de Parfum,"Sea salt, White pepper, Pink pepper, Black pepper","Iris, Cashmeran","Ambergris, Sandalwood, Musk",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
e60ae8b1-a1f3-42f1-98fb-87315830c1e3,Calvin Klein Ck Be,103 SAR,"A limited edition in a distinctive and interesting collection entitled ""We are one"" as a sign of liberation and equality and engraving the title on the packages in several international languages. This perfume is distinguished by its wonderful composition of lavender mixed with juniper with touches of fresh mint coated with jasmine and orchid chips with sensitive magnolia drops.
About the brand:
Calvin Richard Klein founded the global brand ""Calvin Klein"" in 1968. She started in the clothing industry and then moved on to presenting watches, jewelry, and feminine and masculine perfumes that captivate everyone from the first whiff.",5,3 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/calvin_klein_be.jpg,Calvin Klein,75,Men,Perfume,Extravagant,Aromatic,200 ml,1996.0,"Lavender, Musk, Sandalwood, Green Notes, Bergamot, Mint",Eau de Toilette,"Bergamot, Juniper berry, Mandarin, Mint, Lavender, White musk","Light spices, Magnolia, Peach, White musk","Sandalwood, Opoponax, Tonka bean, White musk",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
bfa01d14-b1f2-4b8a-b178-843a895fa205,Calvin Klein Women,420 SAR,"Fragrance for women with the scent of fresh citrus and the wonderful fruits that make it a distinctive fragrance for every woman who loves vitality and excitement, enjoy the scents well mixed and crafted with extreme craftsmanship that comes with an elegant pink bottle and distinctive.
About the brand:
Calvin Klein was launched in 1968, founded Calvin Richard Klein. It initially started with a clothing line and eventually moved to introduce fragrances, watches and jewelry. Enjoy a guaranteed sense of class uplifting when you let others around you smell the scent of Calvin Klein masculine and feminine fragrances.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614225356933_calvin_klein_women_edp_50_ml.jpg,Calvin Klein,75,Women,Perfume,Feminine,Aromatic,100 ml,2018.0,"Eucalyptus, Black Pepper, Citruses, Orange Blossom, Magnolia, Jasmine Absolute, Cedar From Alaska, Olibanum, Ambrox.",Eau de Parfum,"eucalyptus, black pepper, citruses","orange blossom, magnolia, jasmine absolute","Cedar from Alaska, oilbanum, ambrox",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
628917cc-3c8f-427e-95f3-4007732f6a8a,Calvin Klein Perfume Set - 5 Pcs,193 SAR,"This collection includes (One + Eternity + One Gold + Eternity Air + Euphoria) Eau de Toilette 5 pieces x10ml
- One is a revolutionary sensual fragrance for men. It blooms with refreshing notes of bergamot and papaya. The heart emphasizes luxurious flowers while the base is warm with amber and musk notes. - Eternity is a romantic and distinctive scent that blooms with the spirit of green botanicals with a floral heart and warm base of sandalwood. - One Gold is a seasonal, youthful scent that combines the refreshing top notes of fig, bergamot and sage. The luminous heart is purely floral while the sunny vetiver and patchouli gives depth to the perfume. - Eternity Air is a new, fresh Eau de Parfum that captures all the different shades of the atmosphere. Its notes go around contrasts, based on an unusual blend of ozonic notes, sea notes and seaweed. - Euphoria is an exciting and provocative fragrance that blooms with black orchid, mixed with hints of exotic fruits, and seductive flowers of champaca and lotus blossom.
About the brand:
Calvin Richard Klein (born November 19, 1942) is an American fashion designer who launched the company that would later become Calvin Klein Inc., in 1968. In addition to clothing, he also has given his name to a range of perfumes, watches, and jewelry.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/small_image/750x750/9df78eab33525d08d6e5fb8d27136e95/3/6/3614229407143-calvin_klein-calvin-klein-perfume-set-5-pcs.png,Calvin Klein,75,Men,Perfume,Sensual,Oriental,5 Pcs,2017.0,"Mandarin, Lavender, Green Botanicals, Jasmine, Basil, Geranium, Sage, Sandalwood, Vetiver, Rosewood, Amber, Pomegranate, Persimmon, Lush Green, Lotus Blossom, Champaca Flower, Black Orchid, Liquid Amber, Black Violet, Cream, Mahogany, Eucalyptus Acorn",Eau de Toilette,"Mandarin, Lavender, Green Botanicals, Pomegranate, Persimmon, Lush Green , Eucalyptus Acorns,  Mandarin Orange, Juniper Berries, Sea Notes, Ozonic Notes,  Bergamot, Cardamom, Pineapple, Papaya","Jasmine, Basil, Geranium, Sage , Lotus Blossom, Champaca Flower, Black Orchid , Orange Flower, Lavender, Green Apple, Violet Leaf, Seaweed , Jasmine, Violet, Rose, Nutmeg","Sandalwood, Vetiver, Rosewood, Amber, Liquid Amber, Black Violet, Cream, Mahogany , Alaskan Cedarwood, Patchouli, Ambergris, Musk, Amber",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
94a70f24-0537-43d9-bc9a-1f750181f3bc,Calvin Klein Secret Obsession,149 SAR,"An elegant fragrance, floral and oriental, you will not be able to dispense with, it is a refreshing feminine fragrance full of vitality and departure, as well as suitable for evening times such as parties and special occasions, the packaging is designed to reflect elegance and femininity in its elegant shape!
About the brand:
Calvin Klein was launched in 1968, founded Calvin Richard Klein. It initially started with a clothing line and eventually moved to introduce fragrances, watches and jewelry. Enjoy a guaranteed sense of class uplifting when you let others around you smell the scent of Calvin Klein masculine and feminine fragrances.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_calvin_klein_perfumes_secret_obsession_for_women_eau_de_perfum.jpg,Calvin Klein,75,Women,Perfume,Feminine,Oriental,100 ml,2008.0,"Plum, Rose, Mace, Jasmine, Orange Flower, Tuberose, Burnt Amber, Cashere Woods, Vanilla, Sandalwood",Eau de Parfum,"Plum, Rose, Mace","Jasmine, Orange Flower, Tuberose","Burnt Amber, Cashere Woods, Vanilla, Sandalwood",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
1f8aabb8-e7cf-4b14-a68f-0bc5c25e9b7d,Calvin Klein Downtown,149 SAR,"Calvin Klein Downtown perfume with its distinctive and wonderful mixture containing Italian rice extract mixed with bergamot with Tunisian orange blossom plus pink pepper extract and covered with violet leaves with luxurious incense and vetiver touches droplets of velvet musk for the most confident and sparkling femininity.
About the brand:
Calvin Richard Klein founded the global brand ""Calvin Klein"" in 1968. She started in the clothing industry and then moved on to presenting watches, jewelry, and feminine and masculine perfumes that captivate everyone from the first whiff.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/calvin_klein_downtown.jpg,Calvin Klein,75,Women,Perfume,Romantic,Aromatic,90 ml,2013.0,"Italian cedrat, Bergamot, Tunisian neroli, Green pear, Watery plum, Pink peppercorn, Violet leaf, Gardenia petals, Texan cedarwood, Incense, Vetiver, Velvet musks",Eau de Parfum,"Italian cedrat, Bergamot, Tunisian neroli, Green pear, Watery plum","Pink peppercorn, Violet leaf, Gardenia petals","Texan cedarwood, Incense, Vetiver, Velvet musks",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
6020fe12-0e52-4fea-bca2-b0c13d822542,Calvin Klein Contradiction,156 SAR,"It is a warm, powdery, and musky fragrance that is perfect for the evening and winter months. It opens with the floral notes of rose, peony, and lily-of-the-valley. The middle is a refreshing classic floral bouquet of pear blossom, orchid and syringa. The base includes sandal and Tonka bean.
About the brand:
Calvin Richard Klein (born November 19, 1942) is an American fashion designer who launched the company that would later become Calvin Klein Inc., in 1968. In addition to clothing, he also has given his name to a range of perfumes, watches, and jewellery.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/3/8300602513-calvin-klein-calvin-klein-contradiction-100-ml.png,Calvin Klein,75,Women,Perfume,Sensual,Floral,100 ml,1997.0,"Pepper Flower, Syringa, To-Yo-Ran, Orchid, Eucalyptus, Jasmine, Lily-Of-The-Valley, Peony, Rose, Sandalwood, Satinwood, Amboti Wood, Tonka bean",Eau de Parfum,"Pepper Flower, Syringa, To-Yo-Ran, Orchid, Eucalyptus","Jasmine, Lily-Of-The-Valley, Peony, Rose","Jasmine, Lily-Of-The-Valley, Peony, Rose",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
7f109b3a-de18-45b0-9bbb-417568dd191a,Calvin Klein Women Intense,295 SAR,"This is a sensual feminine fragrance that captures all other senses in no time. Characterized by its strong and fresh smell that would energize you as if you are wandering in a garden full of fascinating notes.
About the brand:
Calvin Klein is an international brand that seeks to create and offer progressive ideas and new innovations. It uses magical materials and innovative designs to satisfy and inspire their customers. Founded in 1968 by both, Calvin Klein and Barry Schwartz.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614228192729_calvin_klein_women_intense_edp_50_ml_1.jpg,Calvin Klein,75,Women,Perfume,Modern,Floral Oriental,50 ml,2019.0,"Eucalyptus Acorns, Orange Flower, Alaskan Cedarwood",Eau de Parfum,Eucalyptus Acorns,Orange Flower,Alaskan Cedarwood,perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
5a38cfd2-9f0e-4bbc-a87e-a35c9222540d,Calvin Klein Eternity Aqua,130 SAR,"CK and Coty are presenting a new fragrance Eternity Aqua for Men, which arrives on the market in 2010. Cover face of the new edition is Ben Hill - supermodel. The new fragrance was created with an intention to presents a new face of Eternity edition for men, highlighted with a modern, casual, aquatic-woody composition. Eternity Aqua for Men opens with accords of cold cucumbers, citruses, lotus and green leaves. A heart blooms with a union of Sichuan pepper, Mirabelle plum, lavender and cedar, while a base finishes with sandalwood, Guaiac wood, patchouli and musk.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/k/ck_eternity_aqua_edt.jpg,Calvin Klein,75,Men,Perfume,Extravagant,Aromatic,100 ml,2010.0,"green leaves, cold cucumbers, lotus, and citruses. These elements will wrap you up in a zealous aroma Ã¢â‚¬â„¢ pepper, Mirabelle plum, cedar, and lavender, sandalwood, Guaiac wood, musk, and patchouli",Eau de Toilette,"Cucumber, Citrus cocktail, Water lotus, Watery green leaves","Plum, Pepper, Red berries, Lavender, White cedar","Sandalwood, Guaiac wood, Patchouli, Musk",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
68de3a53-9868-4ec6-b33e-8e65eca98cb4,Calvin Klein Obsession Night,200 SAR,"It is a citrus floral fragrance that evokes the delicious moments of hot summer nights. It is a garden scented by night-flowering. It opens with citrus bergamot, orange, mandarine, followed by a pure floral heart while the classic base captures vanilla, amber, and sandalwood.
About the brand:
Calvin Richard Klein (born November 19, 1942) is an American fashion designer who launched the company that would later become Calvin Klein Inc., in 1968. In addition to clothing, he also has given his name to a range of perfumes, watches, and jewellery.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/8/88300150410-calvin-klein-ck-obsession-night-_l_-edp-100-ml-1.jpg,Calvin Klein,75,Women,Perfume,Charismatic,Oriental,100 ml,2005.0,"Bitter Orange, Angelica, Bergamot, Mandarin Orange, White Flowers, Gardenia, Rose, Lily-of-the-valley, Jasmine, Vanilla, Tonka Bean, Labdanum, Amber, Sandalwood",Eau de Parfum,"Bitter Orange, Angelica, Bergamot, Mandarin Orange, White Flowers","Gardenia, Rose, Lily-of-the-valley, Jasmine","Vanilla, Tonka Bean, Labdanum, Amber, Sandalwood",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
c797e58b-ffa6-4e68-99be-a349d07e33e5,Calvin Klein Eternity Air,248 SAR,"It is a new, fresh Eau de Toilette that captures all the different shades of the atmosphere. Its notes go around contrasts, based on an unusual blend of ozonic notes, sea notes and seaweed.
About the brand:
Calvin Richard Klein (born November 19, 1942) is an American fashion designer who launched the company that would later become Calvin Klein Inc., in 1968. In addition to clothing, he also has given his name to a range of perfumes, watches, and jewellery.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614224871284-calvin-klein-calvin-klein-eternity-air-_m_-edt-100-ml-1.jpg,Calvin Klein,75,Men,Perfume,Extravagant,Aromatic,100 ml,2018.0,"Mandarin Orange, Juniper Berries, Sea Notes, Ozonic Notes, Lavender, Green Apple, Violet Leaf, Seaweed, Patchouli, Ambergris",Eau de Toilette,"Mandarin Orange, Juniper Berries, Sea Notes, Ozonic Notes","Lavender, Green Apple, Violet Leaf","Seaweed, Patchouli, Ambergris",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
e6e485bd-32f4-4dde-9da9-d4a2d9aa1e31,Calvin Klein CK One Gold,295 SAR,"When sage is added to sugary figs and coated with bergamot with a touch of jasmine, violet leaves, you will find that your soul is filled with vigor and recovery,   You will feel the pleasure of this perfume with the first splash at the beginning of the day and you will smile on your face throughout the day, do not hesitate to enjoy your soul with all this beauty.
About the brand:
Calvin Richard Klein founded the global brand ""Calvin Klein"" in 1968. She started in the clothing industry and then moved on to presenting watches, jewelry, and feminine and masculine perfumes that captivate everyone from the first whiff.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614222155409_calvin_klein_calvin_klein_ck_one_gold_200_ml.jpg,Calvin Klein,75,Men,Perfume,Glamorous,Fruity,200 ml,2016.0,"Watermelon, Floral Accord, Violet, White Amber, Musks",Eau de Toilette,"Fig, Bergamot, Sage","Neroli, Jasmine, Violet","Vetiver, Patchouli, Guaiac wood",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
62729c95-0949-425f-b112-5dd1effa49c2,Calvin Klein Obsession for Women,201 SAR,"A new fragrance from the oriental floral family, only for the passionate and strong woman who has a modern spirit, this fragrance will really make you lovers of this vitality and the launch of its charm and paper smell.
About the brand:
Calvin Klein was launched in 1968, founded Calvin Richard Klein. It initially started with a clothing line and eventually moved to introduce fragrances, watches and jewelry. Enjoy a guaranteed sense of class uplifting when you let others around you smell the scent of Calvin Klein masculine and feminine fragrances.",5,2 Rating,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_calvin_klein_perfumes_obsession_for_women_eua_de_parfum.jpg,Calvin Klein,75,Women,Perfume,Romantic,Floral,100 ml,1985.0,"Spices, Amber, Incense, Vanilla, Sandalwood, Civet",Eau de Parfum,"Bergamot, mandarin, Citrus, neroli essence, elemi","Jasmine, orange blossom, Violet leaf absolute, white lavender, purple sage","Patchouli, amber, Musk helvetolide , ambrette, muscenone",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
4be1f33e-f91b-4c42-9e86-8649e0b2a269,Calvin Klein One Summer EDT,188 SAR,"A luxurious citrus fragrance reveals a distinctive scent.
The fragrance was especially designed to suit the men and women.
The perfume contains a gorgeous perfume blend from very carefully-chosen natural ingredients.
Enjoy a fresh scent of Lemon at the top to feel vital and refreshed.
The heart is enriched with the seductive scent of Guava, White Flowers and Pineapple.
The perfume reveals a luxurious base with Coconut Milk and Cedar Wood.
The fragrance is known for its strong scent that will stay steady till the last moment.
About the Brand:
Calvin Klein is an American fashion brand that began its journey at the end of the 1960s. The brand is famous for its simplicity and classic style. Calvin Klein is known internationally for its casual, lingerie and fragrance collections. The watches and jewelry collection became part of the brand's launching in 1997. The companyÃ¢â‚¬â„¢s logo ""cK"" is as well-known as its brand name and decorates many of its products. It released its first fragrance in 1981. Since then, Calvin Klein has launched a series of successful perfumes.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614224897567-calvin-klein-ck-one-summer-2018-_u_-edt-100-ml-1.jpg,Calvin Klein,75,Unisex,Perfume,Dynamic,Citrus,100 ml,2018.0,"Mojito, Lemon, Guava, White Flowers, Pineapple, Coconut Milk, Cedar Wood.",Eau de Toilette,"Mojito, Lemon","Guava, White Flowers, Pineapple","Coconut Milk, Cedar Wood.",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
3221c687-0078-4583-8e09-fa7fafb4443a,Calvin Klein Eternity Now for Women,250 SAR,"Happiness and excitement that this perfume adds to your daily life thanks to the scent of saga coated with a citrusy flavor combined with green leaves and mandarin.  Feel the sweetness of flowers in the middle of the fragrance of jasmine and violet until you stand on a distinctive base of fragrant musk accompanied by patchouli and sandalwood drop between its sticks fragrant amber drops
About the brand:
Calvin Richard Klein founded the global brand ""Calvin Klein"" in 1968. She started in the clothing industry and then moved on to presenting watches, jewelry, and feminine and masculine perfumes that captivate everyone from the first whiff.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_calvin_klein_perfumes_eternity_now_for_women_eau_de_parfum.jpg,Calvin Klein,75,Women,Perfume,Romantic,Floral,100 ml,2015.0,"citruses, green notes, saga, mandrine orange, violet, lily of the valley, sweet jasmine, rose, narcissus, marigold, sandalwood, amber, patchouli, musk",Eau de Parfum,"citruses, green notes, saga, mandrine orange","violet, lily of the valley, sweet jasmine, rose, narcissus, marigold","sandalwood, amber, patchouli, musk",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
48c77882-a554-40e6-a819-5aee8e40e9b7,Calvin Klein Ck In2U Men,229 SAR,"Discover desserts and candies in a tomato juice extract to which warm cocoa powder is added, with lemon refreshment and drops of aromatic musk. What a wonderful mixture presented to you by a distinguished family of perfumes to satiate your desire for a warm soul and calm soul throughout the day. Do not hesitate to obtain these results. Unparalleled
About the brand:
Calvin Richard Klein founded the global brand ""Calvin Klein"" in 1968. She started in the clothing industry and then moved on to presenting watches, jewelry, and feminine and masculine perfumes that captivate everyone from the first whiff.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/c/a/calvin_klein_ck_in2u_for_him.jpg,Calvin Klein,75,Men,Perfume,Sensual,Oriental,100 ml,2017.0,"Iced tangelo, Pomelo leaf, Gin fizz, Cocoa, Pimento, Shiso leaf, Musk, Vetiver, White cedarwood",Eau de Toilette,"Iced tangelo, Pomelo leaf, Gin fizz","Cocoa, Pimento, Shiso leaf","Musk, Vetiver, White cedarwood",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
e1292451-fbcc-4a53-8d31-6b372af8182a,Calvin Klein Deep Euphoria,146 SAR,"It is a rose woody fragrance that contains an unforgettable start of cascalone molecule, mandarin leaf, and white pepper. The elegant heart is purely floral while the chypre base captures patchouli and musk.
About the brand:
Calvin Richard Klein (born November 19, 1942) is an American fashion designer who launched the company that would later become Calvin Klein Inc., in 1968. In addition to clothing, he also has given his name to a range of perfumes, watches, and jewellery.",none,none,https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614223179466-calvin-klein-calvin-klein-deep-euphoria-_w_-edt_-100-ml-1.jpg,Calvin Klein,75,Women,Perfume,Sensual,Floral,30 ml,2016.0,"White Pepper, Mandarin Leaf, Cascalone, Jasmine Sambac, Geranium, Peony, Black Rose, Woody Notes, Patchouli, Musk",Eau de Toilette,"White Pepper, Mandarin Leaf, Cascalone","Jasmine Sambac, Geranium, Peony, Black Rose","Woody Notes, Patchouli, Musk",perfume_recommender_dataset,en,png,750x750,https://raw.githubusercontent.com/rawanalqarni/Perfumes_Recommender/main/Datasets/Dataset.csv,active,2025-07-10,Maximilian.Wilke,2025-07-10,Maximilian.Wilke,2025-07-10 14:47:13
